rating,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise
3,NEU,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.587064146995544,0.0372314453125,0.171026453375816,0.19026230275631,0.014415673911572
3,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.343872904777527,0.303510963916779,0.048567913472653,0.188146635890007,0.115901537239552
3,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.071042090654373,0.10468190908432,0.027358865365386,0.16182479262352,0.635092377662659
3,P+,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.160591870546341,0.10468864440918,0.071622505784035,0.547532618045807,0.115564361214638
3,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.078442797064781,0.335114240646362,0.081167966127396,0.089803203940392,0.415471792221069
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.483728975057602,0.085906773805618,0.039849329739809,0.346010267734528,0.044504631310701
3,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.452242732048035,0.109705485403538,0.052743390202522,0.22247488796711,0.162833526730537
3,N,DISAGREEMENT,SUBJECTIVE,71,IRONIC,0.131903618574142,0.396043181419373,0.056476730853319,0.290676832199097,0.124899677932262
3,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.41565078496933,0.090517565608025,0.056590139865875,0.353871524333954,0.083369985222817
3,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.319532513618469,0.130301222205162,0.066188432276249,0.430797308683395,0.05318059027195
3,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.229011207818985,0.243240043520927,0.069645427167416,0.386758506298065,0.071344792842865
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.607145547866821,0.151000544428825,0.079089641571045,0.154522776603699,0.008241359144449
3,N+,DISAGREEMENT,SUBJECTIVE,69,IRONIC,0.050234846770763,0.679271519184112,0.03379362821579,0.116675890982151,0.120024099946022
3,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.737571835517883,0.059211324900389,0.014753565192223,0.163983643054962,0.024479579180479
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.616639316082001,0.063494309782982,0.039379321038723,0.216462671756744,0.064024336636067
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.50169312953949,0.145289957523346,0.031125383451581,0.296203553676605,0.025687906891108
3,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.169127568602562,0.484124213457108,0.053588353097439,0.270323365926743,0.02283650636673
3,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.583433091640472,0.081872969865799,0.121097825467587,0.190856158733368,0.022740026935935
3,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.334639400243759,0.080031514167786,0.015366919338703,0.36024010181427,0.209722101688385
3,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.410640001296997,0.157204434275627,0.06914384663105,0.314227551221848,0.048784144222736
3,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.331940829753876,0.142051517963409,0.095669038593769,0.392699837684631,0.03763872385025
3,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.291733890771866,0.113269217312336,0.067650638520718,0.456624269485474,0.070721998810768
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.629551768302918,0.018540183082223,0.027395011857152,0.288767367601395,0.035745669156313
3,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.465613305568695,0.123244091868401,0.031532276421785,0.29653337597847,0.083076998591423
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.167880445718765,0.309760630130768,0.170406490564346,0.274496257305145,0.077456206083298
3,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.372259765863419,0.094353593885899,0.291443079710007,0.17487744987011,0.067066095769405
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.516232252120972,0.048344142735005,0.04172357916832,0.333690822124481,0.060009181499481
3,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.321016252040863,0.285955250263214,0.053735807538033,0.302612274885178,0.036680441349745
3,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.260972738265991,0.215048283338547,0.070382162928581,0.377438843250275,0.076157934963703
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.21200156211853,0.132471606135368,0.042694300413132,0.565224707126617,0.047607809305191
3,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.672268509864807,0.07261934876442,0.048567201942206,0.201067954301834,0.005476963240653
3,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.629498839378357,0.037872567772865,0.037286724895239,0.241617888212204,0.053724024444819
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.1141227632761,0.413780391216278,0.098230361938477,0.129222854971886,0.24464362859726
3,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.448354959487915,0.122983381152153,0.054661676287651,0.347028017044067,0.026971951127052
3,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.559824585914612,0.064945124089718,0.070326387882233,0.285344064235687,0.019559839740396
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.307608723640442,0.095373451709747,0.161346614360809,0.355640321969986,0.080030858516693
3,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.76806116104126,0.05742309615016,0.048977896571159,0.094811014831066,0.030726874247193
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.509303331375122,0.069419540464878,0.125415667891502,0.281631052494049,0.014230468310416
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.322103023529053,0.336809813976288,0.184290319681168,0.14144766330719,0.015349148772657
3,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.183440744876862,0.49944806098938,0.054355643689633,0.152381002902985,0.110374495387077
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.399171978235245,0.125066787004471,0.10559393465519,0.260253518819809,0.109913781285286
3,P+,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.498471081256866,0.107548356056213,0.083091042935848,0.28838974237442,0.022499788552523
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.359940648078918,0.257305830717087,0.067862167954445,0.247962027788162,0.066929295659065
3,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.31060653924942,0.317635238170624,0.075311176478863,0.257377147674561,0.039069950580597
3,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.087389297783375,0.124365240335464,0.071659848093987,0.483327031135559,0.233258605003357
3,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.224970191717148,0.206421241164207,0.126654297113419,0.379931926727295,0.062022306025028
3,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.332254528999329,0.232604146003723,0.13285019993782,0.291107952594757,0.011183138936758
3,P,DISAGREEMENT,OBJECTIVE,83,NONIRONIC,0.349520623683929,0.242941230535507,0.158048510551453,0.205536842346191,0.043952841311693
3,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.321410745382309,0.076814614236355,0.091338887810707,0.40814208984375,0.102293640375137
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.497116625308991,0.141427710652351,0.037364274263382,0.312572836875915,0.011518575251103
3,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.241882458329201,0.104749247431755,0.038591984659433,0.583485662937164,0.031290631741285
3,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.038277536630631,0.585417985916138,0.025652099400759,0.186277687549591,0.164374724030495
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.226676687598228,0.202032029628754,0.039983451366425,0.502580881118774,0.028726946562529
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.164452776312828,0.409198820590973,0.062877275049687,0.29662624001503,0.066844932734966
3,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.276077210903168,0.051980722695589,0.08977671712637,0.558937072753906,0.023228207603097
3,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.189857885241508,0.434960901737213,0.060060366988182,0.270283281803131,0.044837560504675
3,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.151080429553986,0.116076111793518,0.211692988872528,0.469936400651932,0.051214139908552
3,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.324590444564819,0.272313475608826,0.035189133137465,0.299391090869904,0.068515844643116
3,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.230037599802017,0.450929224491119,0.058649357408285,0.232980579137802,0.02740328758955
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.354853272438049,0.236938714981079,0.098817430436611,0.291555792093277,0.017834819853306
3,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.20266991853714,0.563309073448181,0.028901778161526,0.155415534973145,0.049703717231751
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.482469975948334,0.139652699232101,0.089030623435974,0.263033390045166,0.025813298299909
3,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.182497799396515,0.202172964811325,0.076756685972214,0.465826213359833,0.072746329009533
3,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.565672636032105,0.103144273161888,0.097495242953301,0.221020981669426,0.012666839174926
3,N,DISAGREEMENT,SUBJECTIVE,72,IRONIC,0.150429904460907,0.178564682602882,0.353826940059662,0.260308742523193,0.056869704276323
3,P,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.216604486107826,0.25305438041687,0.371477454900742,0.134988129138947,0.023875519633293
3,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.489951372146606,0.057230163365603,0.047736089676619,0.331505179405212,0.07357719540596
3,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.600893914699554,0.097698986530304,0.033136449754238,0.230448290705681,0.037822332233191
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.534626662731171,0.092362977564335,0.262725502252579,0.077928073704243,0.032356753945351
3,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.470580101013184,0.130152761936188,0.1138911023736,0.24929678440094,0.036079186946154
3,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.476355493068695,0.163568586111069,0.112071722745895,0.239789754152298,0.008214456029236
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.163098692893982,0.215841978788376,0.019864235073328,0.536098301410675,0.06509679555893
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.108706720173359,0.159385696053505,0.016293836757541,0.307343631982803,0.40827015042305
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.355128318071365,0.164309054613113,0.060656905174255,0.372666895389557,0.047238804399967
3,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.469691514968872,0.219849795103073,0.045968882739544,0.224106296896934,0.040383514016867
3,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.424916505813599,0.102542862296104,0.123282000422478,0.332261860370636,0.016996774822474
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.158116698265076,0.194291964173317,0.093120701611042,0.473299384117126,0.081171222031117
3,N,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.123956978321075,0.388001620769501,0.131791979074478,0.320015490055084,0.036233961582184
3,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.136931419372559,0.04900286346674,0.028182266280055,0.126679852604866,0.659203588962555
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.164463415741921,0.198103725910187,0.062728427350521,0.215346351265907,0.359358072280884
3,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.436925947666168,0.123677179217339,0.019771490246058,0.368491768836975,0.051133643835783
3,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.401841223239899,0.120981693267822,0.068316094577313,0.283391058444977,0.12546993792057
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.318402200937271,0.209936201572418,0.067696996033192,0.168173432350159,0.235791176557541
3,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.576489567756653,0.032739337533712,0.08565353602171,0.286656081676483,0.018461519852281
3,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.370002090930939,0.16460157930851,0.132390841841698,0.280169725418091,0.052835732698441
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.155468001961708,0.070212990045548,0.06170254945755,0.179165661334991,0.533450841903687
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.263221085071564,0.329702258110046,0.050503551959992,0.306033581495285,0.050539508461952
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.222145363688469,0.261928349733353,0.115744367241859,0.369919836521149,0.030262025073171
3,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.077217742800713,0.375996530056,0.234156340360641,0.124878793954849,0.187750607728958
3,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.117309562861919,0.270023077726364,0.142032310366631,0.225877776741981,0.244757279753685
3,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.410346329212189,0.142562717199326,0.044233821332455,0.350560218095779,0.052296958863735
3,P,DISAGREEMENT,SUBJECTIVE,79,IRONIC,0.51054847240448,0.102032393217087,0.069776453077793,0.213598161935806,0.104044497013092
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.815320611000061,0.043053925037384,0.016768770292401,0.108844488859177,0.016012234613299
3,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.300107300281525,0.407004058361053,0.080012902617455,0.175692155957222,0.037183545529842
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.676435768604279,0.053013749420643,0.055795677006245,0.157249823212624,0.057504985481501
3,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.452148407697678,0.095337882637978,0.076790757477284,0.311788618564606,0.063934348523617
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.053193092346192,0.287515133619309,0.071707725524902,0.107167541980743,0.480416476726532
3,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.080536432564259,0.079122126102448,0.140063166618347,0.221942126750946,0.478336155414581
3,N,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.502484202384949,0.059594966471195,0.037705525755882,0.208546757698059,0.191668570041657
3,P,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.512624084949493,0.261041969060898,0.031611926853657,0.14011849462986,0.054603513330221
3,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.395910978317261,0.158783137798309,0.142501041293144,0.262845396995544,0.039959378540516
3,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.696833491325378,0.071212284266949,0.101385302841663,0.128844693303108,0.001724247355014
3,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.623947858810425,0.127480015158653,0.082500226795673,0.150035470724106,0.016036432236433
3,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.064846627414227,0.236242920160294,0.095403172075749,0.565868496894836,0.037638772279024
3,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.583604753017426,0.106622889637947,0.042800962924957,0.22626519203186,0.040706120431423
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.145443588495255,0.296443104743958,0.035443652421236,0.442630231380463,0.080039449036121
3,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.537496984004974,0.081149235367775,0.05269967764616,0.266468018293381,0.062186047434807
3,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.357085108757019,0.120535358786583,0.041930373758078,0.260444462299347,0.220004692673683
3,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.050991021096706,0.359259277582169,0.064418271183968,0.154769897460938,0.370561569929123
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.146046608686447,0.373362839221954,0.039802379906178,0.284109503030777,0.156678676605225
3,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.214064478874207,0.113533347845078,0.065100178122521,0.563210666179657,0.044091302901507
3,N,AGREEMENT,SUBJECTIVE,90,IRONIC,0.127194955945015,0.320062816143036,0.223283171653748,0.294087767601013,0.03537130355835
3,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.270731985569,0.336645066738129,0.103995800018311,0.275871634483337,0.012755521573126
3,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.395937621593475,0.140036359429359,0.042436383664608,0.385956794023514,0.035632833838463
3,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.590507864952087,0.115475468337536,0.110589422285557,0.152986794710159,0.030440397560597
3,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.388117998838425,0.105700567364693,0.096287339925766,0.35162091255188,0.058273203670979
3,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.276751816272736,0.238150253891945,0.125799685716629,0.279003471136093,0.080294780433178
3,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.084526151418686,0.609609842300415,0.072146482765675,0.214813873171806,0.018903708085418
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.595402777194977,0.06590248644352,0.122747324407101,0.208026945590973,0.00792049895972
4,P+,AGREEMENT,SUBJECTIVE,80,IRONIC,0.207845196127892,0.31704968214035,0.091595858335495,0.271795213222504,0.111714050173759
4,P+,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.338227450847626,0.160831227898598,0.070243589580059,0.344055414199829,0.086642295122147
4,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.338227450847626,0.160831227898598,0.070243589580059,0.344055414199829,0.086642295122147
4,P,AGREEMENT,SUBJECTIVE,90,IRONIC,0.080472528934479,0.716160535812378,0.077703282237053,0.088653355836868,0.03701026365161
4,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.014168770052493,0.811537027359009,0.012454316020012,0.067262157797814,0.094577640295029
4,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.207220479846001,0.225939735770226,0.03676500543952,0.160278737545013,0.369796067476273
4,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.097141191363335,0.731350958347321,0.042948514223099,0.092234648764134,0.036324646323919
4,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.41682294011116,0.132279425859451,0.067398734390736,0.339816153049469,0.043682768940926
4,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.451437413692474,0.068554118275642,0.091334767639637,0.370540618896484,0.01813305914402
4,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.506931006908417,0.105656564235687,0.124725013971329,0.202600061893463,0.060087349265814
4,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.181546658277512,0.526435136795044,0.122561506927013,0.126358956098557,0.043097797781229
4,N,DISAGREEMENT,SUBJECTIVE,71,IRONIC,0.753824234008789,0.085807882249355,0.030249202623963,0.104550711810589,0.025568019598723
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.193060234189034,0.167390808463097,0.043794434517622,0.268383741378784,0.327370762825012
4,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.328425645828247,0.215948417782783,0.114800721406937,0.282193422317505,0.05863182246685
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.389154583215713,0.112582728266716,0.099390208721161,0.188810884952545,0.210061609745026
4,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.524901866912842,0.143438935279846,0.030659766867757,0.183267116546631,0.117732331156731
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.165706738829613,0.330745160579681,0.048917174339295,0.182285472750664,0.272345513105392
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.038397245109081,0.703324317932129,0.02495476603508,0.089876711368561,0.143446952104568
4,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.493734657764435,0.110647141933441,0.16608053445816,0.188009470701218,0.041528180241585
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.047492675483227,0.479544043540955,0.057694889605045,0.142517596483231,0.27275076508522
4,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.126239597797394,0.633306324481964,0.063607215881348,0.112154364585876,0.064692504703999
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.047500982880592,0.629734396934509,0.071071021258831,0.143829792737961,0.107863709330559
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.421375036239624,0.158863425254822,0.087478861212731,0.292983263731003,0.039299428462982
4,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.05362906306982,0.196124613285065,0.029408853501082,0.092457853257656,0.628379642963409
4,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.317946434020996,0.220667153596878,0.072345405817032,0.341812193393707,0.047228816896677
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.591645002365112,0.099779449403286,0.03210836648941,0.241654112935066,0.034813102334738
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.064459852874279,0.673100352287293,0.036154802888632,0.175654202699661,0.050630815327168
4,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.659186244010925,0.194935411214829,0.010475501418114,0.124863281846046,0.010539484210312
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.36847111582756,0.173962861299515,0.03354599326849,0.367560088634491,0.056459970772266
4,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.244862765073776,0.328875124454498,0.063684925436974,0.314559996128082,0.048017218708992
4,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.361085534095764,0.040898703038693,0.269362598657608,0.316382527351379,0.012270638719201
4,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.038353689014912,0.392279922962189,0.026596132665873,0.090742588043213,0.452027648687363
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.074379056692124,0.560523331165314,0.110702857375145,0.126579388976097,0.127815365791321
4,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.387580305337906,0.108006797730923,0.067485168576241,0.405205458402634,0.031722240149975
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.24249866604805,0.185467585921288,0.104014798998833,0.398648500442505,0.069370344281197
4,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.189186096191406,0.196048408746719,0.083626948297024,0.396406322717667,0.134732231497765
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.132376849651337,0.24195608496666,0.290021061897278,0.140829920768738,0.194816112518311
4,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.198595210909843,0.477105557918549,0.02856969833374,0.155297428369522,0.140432119369507
4,NEU,AGREEMENT,SUBJECTIVE,82,IRONIC,0.208066523075104,0.346877187490463,0.061732862144709,0.22601230442524,0.157311096787453
4,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.060058046132326,0.313924223184586,0.154901385307312,0.13392761349678,0.337188720703125
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.363431870937347,0.142787620425224,0.117184646427631,0.348020732402802,0.028575157746673
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.168486893177033,0.417040765285492,0.106070257723331,0.258129358291626,0.050272732973099
4,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.080849945545197,0.45020255446434,0.024743001908064,0.151368841528893,0.292835712432861
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.210821181535721,0.374748110771179,0.10732152312994,0.195056244730949,0.112052880227566
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.037486206740141,0.39167457818985,0.054431572556496,0.12213708460331,0.394270598888397
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.250434368848801,0.254230380058289,0.072561003267765,0.349379152059555,0.073395103216171
4,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.473233997821808,0.060990355908871,0.046082783490419,0.36353212594986,0.056160748004913
4,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.255078822374344,0.224194258451462,0.081892408430576,0.407333821058273,0.031500689685345
4,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.533726692199707,0.144209146499634,0.138959810137749,0.144325703382492,0.038778636604548
4,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.129354596138,0.102959088981152,0.097215533256531,0.57924222946167,0.09122858941555
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.379939079284668,0.209982991218567,0.039430063217878,0.32871001958847,0.041937872767449
4,P+,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.571837186813355,0.109133489429951,0.06514398753643,0.236475721001625,0.01740955375135
4,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.40192049741745,0.121318578720093,0.083117790520191,0.293350905179977,0.100292161107063
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.125843450427055,0.621695756912231,0.07075597345829,0.156817987561226,0.024886835366488
4,P,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.432007372379303,0.144867643713951,0.06056934595108,0.330990374088287,0.031565267592669
4,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.121951952576637,0.543993055820465,0.073983117938042,0.098412305116654,0.161659568548203
4,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.240529730916023,0.375865280628204,0.08027920126915,0.286765813827515,0.016559932380915
4,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.305837541818619,0.20476870238781,0.066500321030617,0.359675496816635,0.063217908143997
4,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.577822506427765,0.145930036902428,0.036379128694534,0.099949069321156,0.139919266104698
4,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.492082536220551,0.151844426989555,0.084635242819786,0.227732270956039,0.04370553791523
4,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.359749644994736,0.171364173293114,0.20231020450592,0.211849063634872,0.054726909846068
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.491201996803284,0.092422731220722,0.050036929547787,0.351758658885956,0.014579711481929
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.145367696881294,0.273760557174683,0.10120877623558,0.409350454807282,0.070312477648258
4,P,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.116964243352413,0.711704015731812,0.04294266551733,0.068824715912342,0.059564415365458
4,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.02749514579773,0.767373323440552,0.035574622452259,0.049639891833067,0.119916990399361
4,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.111120603978634,0.146251365542412,0.062149103730917,0.228073835372925,0.452405035495758
4,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.338964313268661,0.168081238865852,0.02214040607214,0.376392424106598,0.094421602785587
4,P+,AGREEMENT,SUBJECTIVE,96,NONIRONIC,0.037399984896183,0.759918689727783,0.036601189523935,0.046756118535996,0.119324035942554
4,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.02591335400939,0.527224183082581,0.294370055198669,0.117251329123974,0.035241059958935
4,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.111229263246059,0.515612363815308,0.061706379055977,0.169854789972305,0.141597151756287
4,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.177908271551132,0.422372430562973,0.057693030685186,0.268490314483643,0.073535948991776
4,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.471184432506561,0.200011819601059,0.05719830840826,0.157324612140656,0.114280894398689
